,Z2,X2,Y2
0,0.21510703922104707,-2.069048456472247,3.3045592580961767
1,0.4598035038446527,0.6471289465005052,-1.1225297274942214
2,-1.015782394678544,-0.1674462672784589,-1.2703399709862877
3,0.8496496697598922,0.42403732794838167,-1.835686660689508
4,0.157479389118046,0.2248634018757628,-1.10503297136581
5,-0.5301534082379282,0.3674395026805243,-1.0486681349856164
6,0.6423232640299661,-1.1855025342730077,-2.4919408199783017
7,-0.6593818392854741,-0.48926524341294564,0.5829949584519716
8,0.03830049589705348,1.0570513379061697,-0.7898315576547336
9,-1.335168809528059,-0.43486044031582666,3.499159253209911
10,0.19111021565328676,-1.3955914111240502,1.637821820171807
11,0.517641829213935,0.45692300062754243,-1.0631734535664445
12,1.529703215038096,1.7937452177155653,-7.231492282712894
13,0.8275871683823194,1.5288724675672742,-3.0629355997763668
14,1.3852593168445693,0.49430403340660023,-0.5345079305287201
15,-0.5219106618635724,-1.3943373739501839,7.205549554552883
16,0.7206209366631414,0.4630251970129806,-4.04950274547184
17,-0.29200408173770864,-0.8411405486678607,0.7938463402806926
18,-0.911994573653975,0.6262165619115985,-0.3327425337567582
19,0.11005418086686578,1.1640250918149144,-3.4418361884108326
20,1.0879905706116924,1.6113837711710526,-3.6687351577149174
21,0.8342871777580183,0.476541475432528,-4.686049460888994
22,0.9544728184072981,2.039980864055442,-5.050771221730893
23,0.9185788219453209,0.7209643751450213,0.46895385692557146
24,-0.6084614020241595,-0.7144796316476867,0.7542954468300097
25,-0.15643230819947682,1.2820749922935994,-3.5506672059600133
26,1.430079239874108,-1.283773923257712,-1.2101672457050605
27,1.3115993087919078,-0.12889410656870037,-2.198846507585559
28,1.4981956162290528,0.4231127156278338,-1.0216624555858689
29,-0.8707594246676966,-2.0564244739625,6.43904661024956
30,0.18415888357524254,2.0402296621479783,-3.4369197368228197
31,0.6077316148798664,1.505620878764419,-2.768800996011748
32,-1.4300225430550741,-0.014831439416138847,3.0339650270883256
33,-0.6464521837707031,-0.4085761398859352,4.40397333715326
34,-0.041899861801458174,1.134085843984123,-0.5135488067007584
35,-0.17253117724972286,-1.9127672935549433,3.0126899090242287
36,0.1237723927819754,-0.584412789197128,4.072111258257785
37,-0.7569787020874361,-3.010553901197719,3.7857926172794523
38,0.2984528638129568,-0.18403625305476834,-1.6419141196538063
39,1.064363426162453,0.0846641857574757,1.7153367270745192
40,-1.3255739674186844,-0.6531021742340098,5.12277031262359
41,-1.0691657036991362,-1.9181941927750512,2.414018880192091
42,0.5564729672003006,2.263290892651499,-2.5476906130183967
43,-1.0321318808103723,0.016016335291392236,-1.2494130891776702
44,1.0198214519754907,3.033229581732332,-4.873539026360403
45,0.49190434028821123,-0.12618436239525443,-2.3691061175865356
46,0.8557631287294394,0.3848234658519508,-2.181957930843091
47,0.14345910263219197,0.5024344101598347,0.1510134244107263
48,1.756716831054851,4.1335226786678545,-7.6814830924065225
49,-2.4416603220269044,-1.1423665093969335,4.670380800391371
50,-1.016670091873965,0.0822055761056884,3.2433638675379584
51,1.6559422301113462,1.9866393119821302,-3.1174305200299
52,2.263987501401686,1.4315324530943678,-4.174274621188972
53,-0.033817340285857526,-2.223737407425208e-05,-2.089621519623074
54,-0.7978509658493451,0.3229525740850596,-0.327717589713061
55,0.7686689110132588,1.3461403199703947,-2.568980727824151
56,0.6158696370404587,-0.7571650533691834,4.975569081481819
57,-0.4105956576213423,-2.1128225225411814,2.6097721737351627
58,0.4052621791690106,0.04483051166065505,-2.9698534620571446
59,0.7157558180775876,-1.6238871690486265,2.786225401981353
60,-1.385369318182592,0.9773924845610644,-2.3493011260249776
61,-0.15229669003418309,-0.6225186923009793,2.313388000433352
62,2.450345711189419,1.7444627657375886,-4.700700437819224
63,0.1659362622549245,0.46453005952386583,0.08125710370039088
64,-0.4944439921919998,0.910723326350054,-2.175296979644037
65,-1.365862600111553,-2.0195839531516384,5.590370338431121
66,-0.3194358125378539,-0.43158585896882706,2.686207285702054
67,0.16763466748751582,1.79480729449803,-3.6656073188845455
68,-0.3092867432476016,0.7452924394671698,0.11564692653191186
69,0.17128293012822118,-1.3270539029138633,3.3020015902144992
70,-0.6707638455929287,-1.9562284118585587,2.428266982091388
71,0.5695692090330549,-0.4844562619954767,1.8447888517967677
72,1.5809543077806343,1.386344319179329,-5.992056630522091
73,-1.0010254068972015,-0.8697536611720592,3.346221860462986
74,0.27295422869579544,0.9866064530230052,-0.845861517510659
75,-0.27603395235549155,0.23508382445473258,-0.20565182740704152
76,-0.42924460595569464,1.1591789830667345,3.9727866068214097
77,-2.512342450313429,-2.111569752116648,9.292721175091417
78,-0.40429783630230254,0.11092381061045808,1.6037588235848848
79,0.41861609175077974,1.2532886579059073,-5.386423180588275
80,-3.0084953974968696,-1.7530016747014119,5.841053639049082
81,0.09773039012620027,1.3648192040173441,-0.12969442981027712
82,0.16396372406418958,-1.4635742331283161,3.433280825577161
83,-1.6922989420210643,-0.5298927153891593,2.4377407363066625
84,-1.454445065440466,0.8277240645370725,2.6956360667865673
85,-0.12501049316822205,-0.4911366177571822,0.08388641470351399
86,1.7121910579088075,1.3888629052493582,-4.0154273659073745
87,0.12910249717140287,-0.2593887657519963,-0.8311582293064129
88,-0.2636979122016231,1.3608950985714792,-2.280204022043592
89,0.4728430452504303,0.9944824258036974,-0.3885572865206539
90,1.4279128877220708,1.3688366334174344,1.347518007913107
91,0.018795344597294848,0.6886253641921027,-2.355150350772348
92,-1.062239616321915,-1.1360083750789585,2.93047811382152
93,0.6729028441436984,3.2205369282017937,-8.045932703285839
94,0.19034303580780035,1.5201219685808764,-0.6412876116166653
95,-0.016935582806036707,-2.0018453174940207,6.107165247662538
96,0.7330084381475311,-0.23094304485825412,-3.510725858846012
97,0.9945977188625813,-0.15911886233040673,-0.9042659571247752
98,-0.4564344197344864,0.9755288602750938,-0.7824575808432287
99,-1.8464472062150066,-2.2489698650874375,5.305099337771949
100,-0.26753622928313675,1.204540554989829,-1.096531154876487
101,0.3594712758065338,-0.1800453945930282,0.9054128212129482
102,0.8371424907071938,0.7525101702537637,-3.1817209427134605
103,0.23086973257861085,-0.18305846519827207,-1.2275451826857895
104,-0.7047326233261111,-0.929481537361756,2.2486491509356386
105,0.22868179075882314,-0.37229702951082766,-0.711993863323964
106,-1.7561941217567243,-1.7281118181261708,4.039942194013177
107,-1.504290987845469,-0.8972276112521194,3.4979696676688934
108,0.016206424699370815,-1.864946542709134,4.395016794384505
109,-0.030123861424874533,-0.9208703774421051,4.060691077185348
110,1.3875934387471174,-0.5119723437097434,1.687133422104516
111,-0.7143897508799044,-0.20871058062877457,-2.1346017758516753
112,1.4839316938222769,1.4698818392929405,-1.741464028674275
113,0.48673963161625594,-0.8347875347147494,0.5131155655607585
114,0.0003740581992190819,-0.5434536426027924,5.380720473561645
115,2.0462159017043415,0.63002769872945,-2.001620356073582
116,-1.8921429183055456,0.015727089120610827,4.0629355294394935
117,-1.0717783367930358,-2.80155883550381,1.513361508321605
118,-0.19381304981242048,-0.9768061028300137,2.7960326968611477
119,-1.4079958672306818,-2.5862647465446607,6.5186313078195814
120,0.05688049298836614,0.30895547525565625,2.036942899195915
121,-0.07980901571310407,-1.2433701624763374,2.695846862738366
122,0.317917746687689,-0.089186815228258,1.310448240138545
123,-0.510391408245845,-1.5115194751135508,2.8507086006288995
124,0.9299268975302688,-1.0430015560151247,-0.7896857329716522
125,-0.10194531156526997,1.6057698269290885,-3.03063862188253
126,0.7994499682959281,1.9559177897320759,-5.291690358473835
127,0.8121376433233429,0.09579167850448395,-1.164617805446105
128,-1.2897216965712246,-2.3457332945362643,3.429037048280061
129,0.08995818261120554,3.677425965558341,-4.338288333699452
130,0.815451354101906,3.617635258253644,-6.101380526240872
131,-0.7500582972340122,-1.5188096758125003,1.5101164864664525
132,0.09406072548858742,1.1379027187369004,-2.9707541254533294
133,-0.3570922876500082,-0.007063102278032085,-2.2457922967504382
134,-1.150218080267064,-3.4594550720778594,7.457810044388898
135,0.7782896879556784,0.6143718678823766,-4.498217924343228
136,-1.650163528453315,-2.082412890070035,4.0213019044779665
137,0.7902556198424604,1.0207830100042883,-5.040060028961223
138,0.961358837807061,1.1636203001187302,-2.4318431654254686
139,0.6485969286554601,-2.309199894665527,4.298895853777483
140,-2.3684568449377648,-2.978310815453951,8.300819519260214
141,0.1959800433615356,1.237775046146686,-1.9078767427145291
142,0.23443996549102164,2.14192961469551,-5.361849382272935
143,-0.6280575700479131,0.3217486585015025,-1.7739190344611182
144,-0.5407421299588369,0.062978107627989,-1.4825990332936227
145,1.5107928202614664,0.9136645054900234,-3.4352888160974357
146,0.2550906036205597,-0.4763994297141506,0.3996745776086315
147,0.1717692230139756,0.8660232514769648,-1.323731416861389
148,-0.3330375669316005,0.9150107833945602,1.6510665830131654
149,-0.1703444263617799,1.0276201767174717,-3.7123065937849113
150,-0.16140222420627587,-0.5911246477884424,3.316809735642586
151,-0.7203115581379317,1.5559595836243802,-2.4776707504411215
152,-0.8632832226618635,-1.609123842326951,5.3184039625575545
153,-0.9370112808341172,-0.18029305762374287,2.6719090136738624
154,-1.4528010321855187,-0.7160635682307033,0.24624756904823836
155,1.0773781613835527,-1.005724954080957,0.6441522192583992
156,-0.010266255347308621,1.7529841033530715,-1.2363476009377612
157,-0.500118690621566,-0.2350208230231462,-1.8586289234786122
158,0.25126051425282014,-1.1794386056922448,3.0048098010516515
159,-0.14373960742197028,0.31195937474631497,0.39761019422322375
160,1.6373970355611134,1.9009716722252323,-4.766054228458729
161,-1.9280079734213638,-4.332744747575776,12.371168336351765
162,-0.004929076467842527,0.10688674366870554,4.912704263908915
163,1.6318100552578014,3.1547371005026843,-7.511272805956333
164,1.4163523567777947,1.9151452349701297,-3.6064142588075696
165,-1.0965502040649218,-2.5524980208716364,3.274165806558212
166,-0.9655895804100952,-2.1220480343170056,3.133518212998987
167,-1.0071976565117986,-0.10759867304593973,2.1715348800707663
168,0.21803420588714847,0.5360447656200628,0.24432948393992338
169,-0.9139543113418193,1.232994639260643,-3.3778171135306936
170,-2.42679590827544,-1.8445642672455835,6.199417543685628
171,0.3863513525220455,-2.3234960438133876,3.3906289940376033
172,-0.0875090891497536,0.3238890929193141,-0.47060947721289914
173,-0.08569382562904176,0.9982768551574341,2.0394752039151895
174,-0.911648211252984,-2.1061848535140157,4.3769164305473245
175,-0.8324158512073893,-0.14836481942681423,-0.8277737882423883
176,-0.9826942343540138,0.630875806716568,-0.47054333366864864
177,1.7727070452084943,1.2313397006228617,-0.509798435956095
178,-1.017598972584999,-1.9349076613837135,6.438727905344253
179,-0.300660967523791,-1.9909710023639184,2.2527835957087405
180,-0.9165657957119018,1.1184313419232779,0.48367944579980215
181,-0.5334085287555609,0.5817218911945429,1.560660755031545
182,-0.5347944623761872,0.2921113037105204,-2.810481214788692
183,1.1447915457939686,-0.7909101896726376,2.359717865964063
184,-1.7975780347837407,-1.1717228191925155,-0.31274097163431214
185,2.5198570797559325,1.8340616564230068,-3.923202539082748
186,1.0317672951278432,1.4414872803299823,0.8638932365285497
187,0.8499586126578285,1.3760391793589504,0.11014630954796167
